fasta,time_sec,max_rss_kb,length,dataset,tool,beam,energy,machine,jobs
bpRNA_CRW_41137,0.02,5252,76,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_37563,0.07,5532,120,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_18580,0.03,5200,87,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_38392,0.02,5240,77,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_8076,0.1,5952,145,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_19846,0.05,5648,102,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_37588,0.08,5680,120,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_30725,0.02,5396,77,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_17658,0.02,5124,70,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_8519,0.08,5724,123,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_10137,0.32,7156,281,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_1907,0.02,5360,73,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_9383,0.23,6428,222,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_16084,0.08,5688,126,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_19675,0.06,5492,105,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_27943,0.01,5092,67,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_16546,0.1,5840,139,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_SPR_525,0.02,5348,75,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_43209,0.01,5104,64,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_12720,0.06,5580,110,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_42117,0.1,5876,127,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_14351,0.06,5544,110,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_34081,0.11,6004,150,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_863,0.16,5880,161,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_35885,0.02,5164,74,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_33088,0.01,5072,60,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_12046,0.05,5248,97,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_19113,0.02,4976,70,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_26621,0.02,5180,74,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_40066,0.05,5472,104,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_41378,0.13,6128,155,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_30043,0.02,5028,78,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_31847,0.01,5040,65,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_PDB_269,0.0,4768,29,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_21498,0.04,5416,99,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_8937,0.01,4936,66,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_30595,0.04,5444,97,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_18219,0.12,5740,153,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_31853,0.02,5248,74,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_20786,0.05,5444,96,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_14423,0.04,5616,97,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_24022,0.02,5100,71,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_25826,0.09,5708,141,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_42665,0.0,4664,34,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_34231,0.02,5396,75,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_12052,0.03,5292,82,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_25198,0.0,4804,30,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_24286,0.05,5484,104,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_33238,0.02,4984,74,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_14345,0.05,5528,102,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_877,0.19,6388,192,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_34095,0.13,5900,154,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_1913,0.02,5116,72,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_26491,0.21,6524,223,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_40714,0.02,5104,83,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_9397,0.18,6476,215,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_17894,0.02,5200,71,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_38877,0.01,5148,65,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_16552,0.1,5860,143,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_4843,0.01,5160,65,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_15073,0.04,5264,94,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_43235,0.08,5784,115,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_13402,0.1,5520,133,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_29952,0.02,5276,80,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_30719,0.02,5216,73,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_17664,0.02,5044,69,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_28494,0.04,5316,89,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_36872,0.06,5820,119,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_7392,0.03,5524,88,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_1267,0.45,8140,378,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_1085,0.02,5336,71,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_20976,0.07,5380,113,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_41344,0.04,5464,98,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_17102,0.11,5676,132,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_50953,0.02,5408,76,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_6932,0.03,5440,93,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_3692,0.07,5636,115,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_33562,0.02,5236,73,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_13370,0.09,5836,141,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_42659,0.07,5664,117,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_35113,0.02,5056,73,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_42881,10.05,33636,2918,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_15701,0.05,5468,103,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_20962,0.03,5196,84,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_11567,0.02,5364,77,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_41350,0.31,6824,265,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_10679,0.1,5752,128,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_28142,0.02,5168,74,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_38693,0.09,5592,137,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_29946,0.03,5272,80,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_18543,0.18,6332,192,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_41436,0.14,6020,168,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_40728,0.02,5252,77,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_6098,0.09,5676,133,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_4857,0.0,4880,46,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_15067,0.04,5412,93,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_12708,0.02,5116,84,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_693,0.07,5800,117,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_43221,0.02,5128,77,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_14379,0.05,5344,102,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_13199,0.03,5316,89,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_22344,0.04,5428,95,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_12287,0.03,5168,89,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_32157,0.0,4904,47,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_6517,0.11,5592,135,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_20553,0.05,5416,98,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_21895,0.03,5288,81,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_20091,0.08,5640,122,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_30026,0.0,4980,39,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_20235,0.04,5348,92,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_SRP_498,0.38,7440,320,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_39764,0.0,4880,56,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_36457,0.1,5776,135,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_18972,0.1,5760,131,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_5778,0.03,5340,91,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_13827,0.11,5616,135,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_22422,0.04,5568,94,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_34240,0.06,5520,104,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_3309,0.13,6088,151,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_24053,0.03,5212,82,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_25359,0.0,5008,38,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_22436,0.06,5548,107,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_2003,0.01,5188,68,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_34254,0.06,5552,104,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_23728,0.05,5568,108,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_24047,0.03,5100,78,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_52413,0.02,5176,74,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_8248,0.05,5528,105,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_6939,0.43,7804,371,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_20221,0.03,5408,81,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_26888,0.18,6040,173,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_39770,0.16,6076,166,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_16793,0.18,5976,182,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_41813,0.11,6044,151,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_9156,0.2,6268,203,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_18966,0.05,5480,101,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_9630,0.02,5112,72,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_26136,0.15,6176,187,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_6503,0.11,5660,136,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_20547,0.03,5280,81,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_38308,0.26,6772,242,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_21881,0.04,5360,93,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_30754,0.03,5304,88,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_24721,0.22,6200,206,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_42166,0.02,5408,76,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_12293,0.04,5588,96,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_32143,0.11,5704,144,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_PDB_1,0.0,4532,21,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_21671,0.03,5404,89,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_38320,0.24,6640,225,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_7635,0.05,5436,101,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_41185,0.11,6060,153,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_8506,0.05,5608,101,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_28133,0.04,5216,89,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_2995,0.24,6632,215,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_23066,0.05,5248,100,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_55432,0.09,5616,125,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_53043,0.02,5012,77,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_320,0.05,5584,107,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_25417,0.0,4736,46,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_25371,0.0,4748,36,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_3335,0.14,5952,153,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_27566,0.08,5808,121,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_CRW_18254,0.08,5708,123,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_39980,0.02,5236,76,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_16963,0.08,5620,122,bprna,CapR,100,na,wisteria_20251017_1212,32
bpRNA_RFAM_18796,0.05,5428,100,bprna,CapR,100,na,wisteria_20251017_1212,32
