fasta,time_sec,max_rss_kb,length,dataset,tool,beam,energy,machine,jobs
bpRNA_RFAM_3679,0.08,6152,124,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34730,0.01,4744,68,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_10686,0.02,4984,79,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_28319,0.03,5216,86,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_37239,0.06,5664,112,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_31890,0.01,4644,63,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_39214,0.17,9792,191,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_11598,0.02,5028,78,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26334,0.03,5608,87,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_50760,0.01,4956,71,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9432,0.0,4316,42,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_31648,0.14,8012,169,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_28803,0.02,5152,77,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26452,0.03,5084,86,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9354,0.16,8936,173,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_27994,0.01,4956,73,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_16591,0.12,6980,142,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20023,0.01,4724,68,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_30230,0.01,4748,69,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_33739,0.02,5148,83,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_4670,0.01,4912,63,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24245,0.03,5852,99,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34056,0.09,7684,138,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15098,0.03,5828,96,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22634,0.02,5296,85,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_54260,0.02,4936,76,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_35348,0.02,5296,83,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_1720,0.02,5044,74,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_36669,0.07,5828,117,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_40927,0.11,7932,151,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38644,0.12,7888,147,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18594,0.03,5600,88,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_28457,0.03,5536,91,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_30218,0.01,4612,60,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8062,0.04,5908,104,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_19852,0.04,5908,102,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_4658,0.02,5172,79,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_33711,0.03,5148,85,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12907,0.16,7980,166,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_3137,0.2,9104,185,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_35360,0.09,6312,134,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_4880,0.0,4248,46,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_5546,0.14,8428,156,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25173,0.0,3856,30,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_15572,0.07,6776,120,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_5220,0.24,9904,207,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25615,0.02,5080,78,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_35406,1.04,23176,444,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42856,11.5,197364,2990,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34718,0.01,5056,68,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_32873,0.0,4020,27,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_28331,0.03,5152,88,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41387,0.02,4924,80,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_26806,0.02,4968,77,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_27002,0.01,5028,68,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38122,0.09,7376,140,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_37211,0.01,5048,70,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_21473,0.04,5788,99,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6729,0.12,7124,150,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41393,0.02,4960,77,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_7423,0.02,5280,84,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38136,0.06,6764,118,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_11066,2.15,40928,720,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_PDB_296,0.0,4016,22,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_41889,0.02,4968,76,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_16709,0.06,6852,119,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_31674,0.15,8840,170,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26308,0.18,8664,187,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25601,0.02,4924,75,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_136,0.07,6768,121,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_5234,0.29,11292,220,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_23270,0.1,6476,134,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_3645,0.08,6212,126,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24279,0.02,5360,88,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_33705,0.02,5056,81,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_888,0.2,8936,186,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12913,0.14,7772,162,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_3123,0.2,9300,181,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_35374,0.05,6152,109,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_43720,0.02,4912,74,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_650,0.06,5276,110,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38888,0.03,5328,89,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9368,0.26,10104,210,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_21301,0.05,5792,104,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_41137,0.02,5248,76,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_37563,0.06,6604,120,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18580,0.03,5224,87,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_38392,0.02,4844,77,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8076,0.1,6836,145,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_19846,0.04,5868,102,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_37588,0.07,6860,120,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_30725,0.02,4996,77,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_17658,0.02,4956,70,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_8519,0.07,6340,123,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_10137,0.47,14368,281,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_1907,0.02,4920,73,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9383,0.29,10788,222,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_16084,0.08,6068,126,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_19675,0.05,5824,105,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_27943,0.01,4880,67,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_16546,0.09,6736,139,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_SPR_525,0.02,4840,75,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_43209,0.01,4724,64,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12720,0.05,5268,110,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42117,0.09,7000,127,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14351,0.05,5316,110,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34081,0.11,7072,150,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_863,0.16,7652,161,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_35885,0.02,4956,74,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_33088,0.01,4552,60,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12046,0.04,5840,97,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_19113,0.01,4836,70,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_26621,0.02,5204,74,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_40066,0.04,6188,104,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41378,0.13,7524,155,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_30043,0.02,5088,78,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_31847,0.01,4588,65,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_PDB_269,0.0,4028,29,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_21498,0.04,6004,99,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8937,0.01,4692,66,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_30595,0.04,5944,97,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18219,0.11,7124,153,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_31853,0.01,4720,74,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20786,0.04,5484,96,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14423,0.03,5600,97,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_24022,0.01,5108,71,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25826,0.09,7520,141,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42665,0.0,3928,34,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_34231,0.02,4836,75,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12052,0.02,5284,82,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25198,0.0,3992,30,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24286,0.04,5948,104,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_33238,0.02,4948,74,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14345,0.04,6020,102,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_877,0.22,9332,192,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34095,0.14,7240,154,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_1913,0.01,4860,72,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26491,0.28,10912,223,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_40714,0.02,5216,83,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9397,0.24,10088,215,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_17894,0.01,5132,71,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38877,0.01,4704,65,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_16552,0.1,6876,143,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_4843,0.01,4816,65,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15073,0.03,5816,94,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_43235,0.07,5664,115,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13402,0.09,6344,133,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_29952,0.02,5040,80,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_30719,0.02,4904,73,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_17664,0.01,4788,69,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_28494,0.03,5180,89,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_36872,0.05,6484,119,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_7392,0.03,5440,88,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_1267,0.79,19548,378,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_1085,0.01,4984,71,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20976,0.06,5680,113,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41344,0.03,5724,98,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_17102,0.1,7176,132,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_50953,0.02,5100,76,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6932,0.03,5528,93,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_3692,0.06,5592,115,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_33562,0.02,4752,73,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13370,0.09,7728,141,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42659,0.06,5620,117,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_35113,0.02,4916,73,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42881,11.12,189096,2918,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15701,0.04,6156,103,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20962,0.03,5108,84,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_11567,0.02,5176,77,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41350,0.45,13160,265,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_10679,0.09,6988,128,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_28142,0.02,4940,74,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38693,0.09,6740,137,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_29946,0.02,5092,80,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18543,0.21,9188,192,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41436,0.16,7952,168,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_40728,0.02,4944,77,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6098,0.08,6476,133,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_4857,0.0,4188,46,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15067,0.03,5632,93,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12708,0.02,4980,84,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_693,0.06,6076,117,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_43221,0.02,5124,77,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14379,0.04,5836,102,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13199,0.03,5524,89,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22344,0.04,5624,95,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12287,0.03,5444,89,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_32157,0.0,4384,47,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6517,0.1,6816,135,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20553,0.04,5532,98,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_21895,0.02,5268,81,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_20091,0.07,6632,122,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_30026,0.0,4084,39,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20235,0.04,5580,92,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_SRP_498,0.61,16324,320,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_39764,0.0,4396,56,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_36457,0.09,6412,135,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18972,0.09,6308,131,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_5778,0.03,5440,91,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13827,0.1,6944,135,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22422,0.03,5396,94,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34240,0.05,5976,104,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_3309,0.13,7248,151,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24053,0.02,5220,82,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25359,0.0,4092,38,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22436,0.05,5324,107,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_2003,0.01,4716,68,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34254,0.05,5764,104,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_23728,0.04,5276,108,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24047,0.02,4976,78,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_52413,0.02,4848,74,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8248,0.04,5968,105,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_6939,0.76,19056,371,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20221,0.02,5212,81,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26888,0.2,8528,173,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_39770,0.17,7996,166,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_16793,0.2,9540,182,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41813,0.12,7112,151,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9156,0.24,9864,203,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18966,0.04,6096,101,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9630,0.02,4888,72,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26136,0.18,8712,187,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6503,0.1,6584,136,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20547,0.02,5256,81,bprna,LinCapR,100,turner2004,wisteria_20251017_1212,32
