fasta,time_sec,max_rss_kb,length,dataset,tool,beam,energy,machine,jobs
bpRNA_RFAM_38122,0.12,8368,140,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_37211,0.01,6452,70,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_21473,0.05,7124,99,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_6729,0.15,8460,150,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_41393,0.02,6708,77,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_7423,0.03,6920,84,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_38136,0.07,7852,118,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_11066,4.76,24436,720,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_PDB_296,0.0,5124,22,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_41889,0.02,6832,76,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_16709,0.08,8044,119,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_31674,0.21,9272,170,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_26308,0.26,9336,187,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_25601,0.02,6536,75,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_136,0.08,7972,121,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_5234,0.45,10212,220,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_23270,0.12,8180,134,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_3645,0.09,7924,126,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_24279,0.03,6828,88,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_33705,0.02,6704,81,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_888,0.29,9348,186,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_12913,0.18,8996,162,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_3123,0.27,9268,181,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_35374,0.06,7592,109,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_43720,0.02,6744,74,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_650,0.07,7784,110,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_38888,0.03,6856,89,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_9368,0.39,10152,210,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_21301,0.06,7496,104,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_41137,0.02,6628,76,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_37563,0.08,8068,120,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_18580,0.03,7028,87,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_38392,0.02,6556,77,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_8076,0.13,8180,145,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_19846,0.05,7384,102,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_37588,0.09,8068,120,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_30725,0.02,6588,77,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_17658,0.02,6452,70,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_8519,0.09,7804,123,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_10137,0.85,11836,281,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_1907,0.02,6444,73,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_9383,0.46,10376,222,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_16084,0.09,8152,126,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_19675,0.06,7636,105,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_27943,0.01,6224,67,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_16546,0.12,8168,139,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_SPR_525,0.02,6412,75,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_43209,0.01,6180,64,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_12720,0.07,7576,110,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_42117,0.11,8188,127,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_14351,0.06,7608,110,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_34081,0.14,8360,150,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_863,0.21,9028,161,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_35885,0.02,6772,74,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_33088,0.01,6208,60,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_12046,0.05,7168,97,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_19113,0.02,6504,70,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_26621,0.02,6772,74,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_40066,0.05,7372,104,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_41378,0.17,8732,155,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_30043,0.02,6860,78,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_31847,0.01,6360,65,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_PDB_269,0.0,5336,29,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_21498,0.05,6964,99,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_8937,0.01,6344,66,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_30595,0.04,7228,97,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_18219,0.15,8360,153,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_31853,0.02,6500,74,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_20786,0.05,7036,96,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_14423,0.04,7228,97,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_24022,0.02,6416,71,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_25826,0.11,8360,141,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_42665,0.0,5636,34,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_34231,0.02,6408,75,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_12052,0.03,6732,82,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_25198,0.0,5312,30,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_24286,0.06,7452,104,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_33238,0.02,6504,74,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_14345,0.05,7348,102,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_877,0.32,9664,192,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_34095,0.17,8828,154,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_1913,0.02,6512,72,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_26491,0.45,10476,223,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_40714,0.03,6912,83,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_9397,0.36,10348,215,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_17894,0.02,6480,71,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_38877,0.01,6528,65,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_16552,0.12,8092,143,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_4843,0.01,6360,65,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_15073,0.04,7208,94,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_43235,0.08,7924,115,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_13402,0.12,8012,133,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_29952,0.02,6916,80,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_30719,0.02,6624,73,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_17664,0.02,6424,69,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_28494,0.04,7204,89,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_36872,0.07,7920,119,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_7392,0.03,6872,88,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_1267,1.7,14520,378,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_1085,0.02,6524,71,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_20976,0.07,7780,113,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_41344,0.04,7092,98,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_17102,0.12,8048,132,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_50953,0.02,6628,76,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_6932,0.04,7292,93,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_3692,0.08,7924,115,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_33562,0.02,6472,73,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_13370,0.12,8192,141,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_42659,0.07,7876,117,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_35113,0.02,6584,73,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_42881,43.85,88628,2918,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_15701,0.05,7412,103,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_20962,0.03,7060,84,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_11567,0.02,6860,77,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_41350,0.76,11736,265,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_10679,0.11,8192,128,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_28142,0.02,6636,74,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_38693,0.11,8036,137,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_29946,0.03,6600,80,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_18543,0.3,9644,192,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_41436,0.2,8952,168,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_40728,0.02,6828,77,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_6098,0.1,7908,133,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_4857,0.0,5696,46,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_15067,0.04,6968,93,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_12708,0.02,7064,84,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_693,0.08,7812,117,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_43221,0.02,6472,77,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_14379,0.05,7444,102,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_13199,0.03,6904,89,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_22344,0.04,7092,95,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_12287,0.04,6932,89,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_32157,0.0,5736,47,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_6517,0.12,7916,135,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_20553,0.05,7104,98,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_21895,0.03,6672,81,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_20091,0.09,7956,122,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_30026,0.0,5572,39,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_20235,0.04,7260,92,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_SRP_498,1.2,13476,320,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_39764,0.0,6032,56,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_36457,0.11,8284,135,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_18972,0.11,7960,131,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_5778,0.04,7120,91,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_13827,0.12,8080,135,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_22422,0.04,7148,94,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_34240,0.06,7368,104,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_3309,0.16,8400,151,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_24053,0.03,6864,82,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_25359,0.0,5532,38,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_22436,0.07,7376,107,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_2003,0.01,6460,68,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_34254,0.06,7496,104,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_23728,0.05,7456,108,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_24047,0.03,6684,78,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_52413,0.02,6472,74,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_8248,0.06,7636,105,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_6939,1.61,14472,371,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_20221,0.03,6676,81,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_26888,0.26,9160,173,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_39770,0.22,8884,166,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_16793,0.27,9476,182,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_41813,0.15,8336,151,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_9156,0.35,10084,203,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_18966,0.05,7404,101,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_9630,0.02,6572,72,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_26136,0.25,9576,187,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_6503,0.12,8004,136,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_20547,0.03,6628,81,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_38308,0.59,10876,242,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_21881,0.04,6968,93,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_30754,0.03,7056,88,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_24721,0.38,9940,206,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_42166,0.02,6848,76,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_12293,0.05,7096,96,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_32143,0.13,8300,144,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_PDB_1,0.0,5104,21,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_21671,0.03,6936,89,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_38320,0.47,11040,225,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_7635,0.05,7524,101,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_41185,0.14,8620,153,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_8506,0.05,7400,101,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_28133,0.04,7052,89,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_2995,0.44,10244,215,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_23066,0.05,7368,100,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_55432,0.09,8104,125,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_53043,0.02,6860,77,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_320,0.06,7612,107,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_25417,0.0,5916,46,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_25371,0.0,5440,36,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_3335,0.18,8540,153,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_27566,0.09,7940,121,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_CRW_18254,0.09,7964,123,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_39980,0.02,6688,76,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_16963,0.09,7860,122,bprna,CapR,300,na,wisteria_20251017_1212,32
bpRNA_RFAM_18796,0.09,7220,100,bprna,CapR,300,na,wisteria_20251017_1212,32
